subject,threshold,ensemble_acc_all,ensemble_acc_confident,ensemble_coverage,ensemble_name
8,0.9,0.8159722222222222,1.0,0.11284722222222222,LDA_SVM_RF_equal
8,0.95,0.8159722222222222,,0.0,LDA_SVM_RF_equal
8,1.0,0.8159722222222222,,0.0,LDA_SVM_RF_equal
9,0.55,0.7378472222222222,0.8311111111111111,0.78125,LDA_SVM_RF_equal
9,0.6,0.7378472222222222,0.8414634146341463,0.7118055555555556,LDA_SVM_RF_equal
9,0.65,0.7378472222222222,0.8694444444444445,0.625,LDA_SVM_RF_equal
9,0.7,0.7378472222222222,0.8867313915857605,0.5364583333333334,LDA_SVM_RF_equal
9,0.75,0.7378472222222222,0.9169960474308301,0.4392361111111111,LDA_SVM_RF_equal
9,0.8,0.7378472222222222,0.9470588235294117,0.2951388888888889,LDA_SVM_RF_equal
9,0.85,0.7378472222222222,0.9642857142857143,0.09722222222222222,LDA_SVM_RF_equal
9,0.9,0.7378472222222222,,0.0,LDA_SVM_RF_equal
9,0.95,0.7378472222222222,,0.0,LDA_SVM_RF_equal
9,1.0,0.7378472222222222,,0.0,LDA_SVM_RF_equal
